Authors,Title,Link,Abstract,Author Keywords
"Yamaguchi Y., Schaefer III H.F.","The 3A2, 1A2, 3B2, and 1B2 electronic states of CH2: Small bond angle states","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000082237&partnerID=40&md5=2dff693e2b4b30e4a1f223c78465cda8","Molecular structures with very small bond angles are a curiosity in chemistry. The two triplet (3A2 and 3B2) and two singlet (1A2 and 1B2) excited states of CH2 have been investigated systematically using ab initio electronic structure theory. For these four states total energies and physical properties including geometries, dipole moments, harmonic vibrational frequencies, and associated infrared intensities were determined with the single and double excitation configuration interaction (CISD) method using four different basis sets. It is confirmed in this study that the four states of CH2 all have bent structures with longer CH bond lengths and smaller bond angles than the four lower-lying (X̃, ã, b̃, and c̃) states of CH2. At the CISD optimized geometries single point energies were determined with complete active space self-consistent-field (CASSCF) and CASSCF second-order configuration interaction (SOCI) levels of theory. For the triplet excited states single point energies were also determined employing coupled cluster with single and double excitations (CCSD) and CCSD with perturbative triple excitations methods. At the CISD level with the largest basis set, the triple zeta plus triple polarizations with two sets of higher angular momentum and two sets of diffuse functions basis set [TZ3P(2f,2d)+2diff], the bond angles were predicted to be 40.6° (3A2), 46.1° (1A2), 76.3° (3B2), and 81.3° (1B2). while the dipole moments were determined to be 2.35 (3A2), 2.26 (1A2), 1.69 (3A2), and 1.60 debye (1B2), respectively. With the most accurate method in this study, the CASSCF-SOCI level with the TZ3P(2f,2d)+2diff basis set, the energy separations (Te value) between the ground state (X̃ 3B1) and the four excited states were predicted to be 73.7 kcal/mol (3.20 eV, 25 800 cm-1) for the 3A2 state, 96.8 kcal/mol (4.20 eV, 33 800 cm-1!) for the 1A2 state, 151.0 kcal/mol (6.55 eV, 52 800 cm-1) for the 3B2 state, and 182.5 kcal/mol (7.91 eV, 63 800 cm-1) for the 1B2 state, respectively. © 1997 American Institute of Physics.",
"Galbraith J.M., Schaefer III H.F.","Concerning the applicability of density functional methods to atomic and molecular negative ions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042340910&partnerID=40&md5=d8e51647995906626806cee95663447c","There is concern within theoretical chemistry that density functional methods are fundamentally in error for negative ions. We have tested this hypothesis by evaluating electron affinities for F and F2 with a variety of density functionals and extremely large, diffuse basis sets. In addition, we have observed the behavior of a known unbound system Ne-. We have found no convincing evidence to support the claims of negative ion instability with density functional methods. © 1996 American Institute of Physics.",
"Butler G.B., O’driscoll K.F., Wilkes G.L., Tirrell M.V., Wagener K.B.","Journal of Macromolecular Science Reviews in Macromolecular Chemistry and Physics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953010491&doi=10.1080%2f15321799508021750&partnerID=40&md5=45a4b0ea387065f14a9804d9fb0ac66c",[No abstract available],
"Butler G.B., O’driscoll K.F., Wilkes G.L., Tirrell M.V., Wagener K.B.","Journal of Macromolecular Science Reviews in Macromolecular Chemistry and Physics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963176207&doi=10.1080%2f15321799508014586&partnerID=40&md5=bad5d756edcbc20334dc898bfcd29620",[No abstract available],
"Butler G.B., O’driscoll K.F., Wilkes G.L., Tirrell M.V., Wagener K.B.","Journal of Macromolecular Science Reviews in Macromolecular Chemistry and Physics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963450684&doi=10.1080%2f15321799508014593&partnerID=40&md5=bea99308b839e16d729a86b80fa7f3f9",[No abstract available],
"Anonymous","Science studies up","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980221183&doi=10.1029%2fEO076i038p00370-03&partnerID=40&md5=fbb4c254d64fee247c8a36e445248ebf","Compared with 1982, high school students in the United States are taking more basic and advanced science courses and the level of science achievement has increased, according to “The Condition of Education, 1995,” the annual report of the Department of Education's National Center for Education Statistics. The 518‐page document reports on educational trends since the publication of, “A Nation at Risk,” the 1982 report on the status of education in America. The 1995 report states that over the last 12 years, high school graduates have begun taking more courses over all, particularly academic courses. More students are taking algebra, geometry, trigonometry, and calculus as well as advanced science courses, including chemistry and physics. The proportion of students completing the recommended core courses has increased, as has the percentage of students taking Advanced Placement courses. ©1995. American Geophysical Union. All Rights Reserved.",
"Butler G.B., O'Driscoll K.F., Wilkes G.L., Tirrell M.V., Wagener K.B.","Journal of macromolecular science reviews in macromolecular chemistry and physics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953525219&doi=10.1080%2f15321799408014161&partnerID=40&md5=75e2102240d8619a3ad4cb4622e22f42",[No abstract available],
"Shen M., Schaefer III H.F., Partridge H.","Tungsten hexahydride (WH6). An equilibrium geometry far from octahedral","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36449006774&partnerID=40&md5=9ca8cb61681efc06176bdb52a6bf2452","Ab initio all-electron quantum mechanical methods were applied to the tungsten hexahydride (WH6) molecule using very large basis sets. Seven distinct structures were investigated with full geometry optimizations at the self-consistent field (SCF) level of theory. The effects of electron correlation were estimated with second-order Møller-Plesset perturbation theory (MP2), modified coupled pair functional (MCPF) method, and the coupled cluster with sin-gle and double excitations (CCSD) method, and relativistic effects estimated using the Cowan-Griffin (mass-velocity and Darwin) corrections. Our results suggest that the ground state of the tungsten hexahydride (WH6) molecule is a closed-shell triangular prism belonging to the C3v point group, with a set of three hydrogens stacked on top of another set of three hydrogens. From the perspective of inorganic chemistry, it is truly remarkable that the octahedral structure lies 130 kcal/mol above the C3v ground state. Furthermore, these results imply major qualitative differences between WH6 and the well-known W(CH3)6 molecule. Another C3v structure, with one set of three hydrogens staggered with respect to the other set, is energetically nearby. With MCPF and relativistic corrections at the SCF optimized geometry, a third low-lying structure belonging to the C5v point group is virtually degenerate with the triangular prism C3v structure. © 1993 American Institute of Physics.",
"Butler G.B., O’driscoll K.F., Wilkes G.L.","Journal of Macromolecular Science Reviews in Macromolecular Chemistry and Physics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948322273&doi=10.1080%2f15321799308021564&partnerID=40&md5=9ce4f9f4bedf0dd935ad2f1cd8016e99",[No abstract available],
"Butler G.B., O'driscoll K.F., Wilkes G.L., Tirrell M.V., Wagener K.B.","Journal of macromolecular science reviews in macromolecular chemistry and physics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954802624&doi=10.1080%2f15321799308021435&partnerID=40&md5=c43ce7e10d03758ead78ac824b392a0f",[No abstract available],
"Butler G., O'driscoll K.F., Wilkes G.L., Tirrell M.V., Wagener K.B.","Journal of macromolecular science: Reviews in Macromolecular Chemistry and Physics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972819267&doi=10.1080%2f15321799308021559&partnerID=40&md5=174eba72dfe9c4ef1d8f2af12d88726a",[No abstract available],
"Butler G.B., O'Driscoll K.F., Wilkes G.L.","Journal of Macromolecular Science Reviews in Macromolecular Chemistry and Physics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948304105&doi=10.1080%2f15321799308021432&partnerID=40&md5=8369d67bfba3fd18c83b025369fed18f",[No abstract available],
"Butler G.B., O’driscoll K.F., Wilkes G.L.","Journal of macromolecular science reviews in macromolecular chemistry and physics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951399484&doi=10.1080%2f15321799208021427&partnerID=40&md5=1aaebc0d2c0298a930bc3ca492906333",[No abstract available],
